3|2023-05-13 09:00:00	159.5
3|2023-05-13 10:00:00	226.8
3|2023-05-13 11:00:00	69.2
3|2023-05-13 12:00:00	70.35
3|2023-05-13 13:00:00	33.8
3|2023-05-13 14:00:00	72.1
3|2023-05-13 15:00:00	77.2
3|2023-05-13 16:00:00	47.45
3|2023-05-13 17:00:00	53.25
3|2023-05-13 18:00:00	43.3
3|2023-05-13 19:00:00	76.1
3|2023-05-14 08:00:00	238.29999999999998
3|2023-05-14 09:00:00	331.84999999999997
3|2023-05-14 10:00:00	289.59999999999997
3|2023-05-14 11:00:00	80.4
3|2023-05-14 12:00:00	39.45
3|2023-05-14 13:00:00	77.15
3|2023-05-14 14:00:00	51.25
3|2023-05-14 15:00:00	95.14999999999999
3|2023-05-14 16:00:00	44.55
3|2023-05-14 17:00:00	94.75
3|2023-05-14 18:00:00	51.150000000000006
3|2023-05-14 19:00:00	88.4
3|2023-05-15 07:00:00	241.95
3|2023-05-15 08:00:00	349.63
3|2023-05-15 09:00:00	364.1
3|2023-05-15 10:00:00	381.40000000000003
3|2023-05-15 11:00:00	96.15
3|2023-05-15 12:00:00	77.25
3|2023-05-15 13:00:00	67.65
3|2023-05-15 14:00:00	90.8
3|2023-05-15 15:00:00	52.05
3|2023-05-15 16:00:00	70.15
3|2023-05-15 17:00:00	97.15
3|2023-05-15 18:00:00	171.5
3|2023-05-15 19:00:00	121.10000000000001
3|2023-05-16 07:00:00	309.55
3|2023-05-16 08:00:00	301.34999999999997
3|2023-05-16 09:00:00	265.24999999999994
3|2023-05-16 10:00:00	315.7
3|2023-05-16 11:00:00	76.1
3|2023-05-16 12:00:00	36.8
3|2023-05-16 13:00:00	95.1
3|2023-05-16 14:00:00	78.85000000000001
3|2023-05-16 15:00:00	133.55
3|2023-05-16 16:00:00	71.5
3|2023-05-16 17:00:00	99.60000000000001
3|2023-05-16 18:00:00	73.25
3|2023-05-16 19:00:00	185.55
3|2023-05-17 07:00:00	378.05
3|2023-05-17 08:00:00	220.4
3|2023-05-17 09:00:00	295.75
3|2023-05-17 10:00:00	339.45
3|2023-05-17 11:00:00	90.30000000000001
3|2023-05-17 12:00:00	60.2
3|2023-05-17 13:00:00	86.35
3|2023-05-17 14:00:00	65.25
3|2023-05-17 15:00:00	78.45
3|2023-05-17 16:00:00	53.35
3|2023-05-17 17:00:00	160.95000000000002
3|2023-05-17 18:00:00	59.1
3|2023-05-17 19:00:00	54.9
3|2023-05-18 07:00:00	293.38
3|2023-05-18 08:00:00	245.64999999999998
3|2023-05-18 09:00:00	254.19999999999996
3|2023-05-18 10:00:00	363.0
3|2023-05-18 11:00:00	86.08
3|2023-05-18 12:00:00	106.5
3|2023-05-18 13:00:00	94.9
3|2023-05-18 14:00:00	67.03
3|2023-05-18 15:00:00	81.3
3|2023-05-18 16:00:00	87.8
3|2023-05-18 17:00:00	139.25
3|2023-05-18 18:00:00	19.25
3|2023-05-18 19:00:00	127.60000000000001
3|2023-05-19 07:00:00	277.54999999999995
3|2023-05-19 08:00:00	342.15
3|2023-05-19 09:00:00	381.45
3|2023-05-19 10:00:00	412.7
3|2023-05-19 11:00:00	115.85000000000001
3|2023-05-19 12:00:00	73.45
3|2023-05-19 13:00:00	79.85000000000001
3|2023-05-19 14:00:00	79.5
3|2023-05-19 15:00:00	87.15
3|2023-05-19 16:00:00	34.85
3|2023-05-19 17:00:00	91.15
3|2023-05-19 18:00:00	115.2
3|2023-05-19 19:00:00	93.85000000000001
3|2023-05-20 07:00:00	159.79999999999998
3|2023-05-20 08:00:00	417.5
3|2023-05-20 09:00:00	267.84999999999997
3|2023-05-20 10:00:00	192.79999999999998
3|2023-05-20 11:00:00	38.2
3|2023-05-20 12:00:00	50.25
3|2023-05-20 13:00:00	88.45
3|2023-05-20 14:00:00	96.2
3|2023-05-20 15:00:00	68.80000000000001
3|2023-05-20 16:00:00	123.45
3|2023-05-20 17:00:00	65.55
3|2023-05-20 18:00:00	94.85
3|2023-05-20 19:00:00	135.03
3|2023-05-21 08:00:00	321.75
3|2023-05-21 09:00:00	378.53000000000003
3|2023-05-21 10:00:00	258.7
3|2023-05-21 11:00:00	57.4
3|2023-05-21 12:00:00	48.35
3|2023-05-21 13:00:00	55.5
3|2023-05-21 14:00:00	57.550000000000004
3|2023-05-21 15:00:00	106.3
3|2023-05-21 16:00:00	27.6
3|2023-05-21 17:00:00	80.65
3|2023-05-21 18:00:00	80.8
3|2023-05-21 19:00:00	95.65
3|2023-05-22 07:00:00	162.04999999999998
3|2023-05-22 08:00:00	153.34999999999997
3|2023-05-22 09:00:00	129.25
3|2023-05-22 10:00:00	100.3
3|2023-05-22 11:00:00	168.84999999999997
3|2023-05-22 12:00:00	111.55000000000001
3|2023-05-22 13:00:00	154.85
3|2023-05-22 14:00:00	154.3
3|2023-05-22 15:00:00	121.34999999999998
3|2023-05-22 16:00:00	150.20000000000002
3|2023-05-22 17:00:00	113.05000000000001
3|2023-05-22 18:00:00	144.79999999999998
3|2023-05-22 19:00:00	109.25
3|2023-05-23 07:00:00	155.95
3|2023-05-23 08:00:00	122.85
3|2023-05-23 09:00:00	143.3
3|2023-05-23 10:00:00	97.3
3|2023-05-23 11:00:00	123.55
3|2023-05-23 12:00:00	105.4
3|2023-05-23 13:00:00	119.85000000000001
3|2023-05-23 14:00:00	104.95000000000002
3|2023-05-23 15:00:00	112.30000000000001
3|2023-05-23 16:00:00	139.35000000000002
3|2023-05-23 17:00:00	131.65
3|2023-05-23 18:00:00	123.2
3|2023-05-23 19:00:00	173.45
3|2023-05-24 07:00:00	119.95
3|2023-05-24 08:00:00	113.05
3|2023-05-24 09:00:00	137.15
3|2023-05-24 10:00:00	155.45000000000002
3|2023-05-24 11:00:00	170.45
3|2023-05-24 12:00:00	124.9
3|2023-05-24 13:00:00	216.5
3|2023-05-24 14:00:00	168.8
3|2023-05-24 15:00:00	118.75
3|2023-05-24 16:00:00	137.1
3|2023-05-24 17:00:00	123.05
3|2023-05-24 18:00:00	168.60000000000002
3|2023-05-24 19:00:00	135.9
3|2023-05-25 07:00:00	101.65
3|2023-05-25 08:00:00	160.75
3|2023-05-25 09:00:00	78.25
3|2023-05-25 10:00:00	131.15
3|2023-05-25 11:00:00	118.45
3|2023-05-25 12:00:00	102.30000000000001
3|2023-05-25 13:00:00	191.4
3|2023-05-25 14:00:00	91.95
3|2023-05-25 15:00:00	110.0
3|2023-05-25 16:00:00	155.05
3|2023-05-25 17:00:00	118.75
3|2023-05-25 18:00:00	157.1
3|2023-05-25 19:00:00	111.35000000000001
3|2023-05-26 07:00:00	143.9
3|2023-05-26 08:00:00	128.8
3|2023-05-26 09:00:00	195.64999999999998
3|2023-05-26 10:00:00	108.3
3|2023-05-26 11:00:00	131.7
3|2023-05-26 12:00:00	140.05
3|2023-05-26 13:00:00	113.9
3|2023-05-26 14:00:00	174.09999999999997
3|2023-05-26 15:00:00	132.05
3|2023-05-26 16:00:00	160.4
3|2023-05-26 17:00:00	160.45
3|2023-05-26 18:00:00	121.25
3|2023-05-26 19:00:00	116.10000000000001
3|2023-05-27 07:00:00	112.6
3|2023-05-27 08:00:00	139.5
3|2023-05-27 09:00:00	121.8
3|2023-05-27 10:00:00	139.3
3|2023-05-27 11:00:00	178.85000000000002
3|2023-05-27 12:00:00	95.35
3|2023-05-27 13:00:00	126.0
3|2023-05-27 14:00:00	104.4
3|2023-05-27 15:00:00	154.9
3|2023-05-27 16:00:00	97.5
3|2023-05-27 17:00:00	125.05
3|2023-05-27 18:00:00	139.40000000000003
3|2023-05-27 19:00:00	126.4
3|2023-05-28 07:00:00	128.3
3|2023-05-28 08:00:00	159.3
3|2023-05-28 09:00:00	115.75
3|2023-05-28 10:00:00	89.3
3|2023-05-28 11:00:00	130.1
3|2023-05-28 12:00:00	132.55
3|2023-05-28 13:00:00	105.8
3|2023-05-28 14:00:00	92.45
3|2023-05-28 15:00:00	144.45
3|2023-05-28 16:00:00	152.8
3|2023-05-28 17:00:00	149.7
3|2023-05-28 18:00:00	85.0
3|2023-05-28 19:00:00	127.35000000000001
3|2023-05-29 07:00:00	142.20000000000002
3|2023-05-29 08:00:00	126.8
3|2023-05-29 09:00:00	112.30000000000001
3|2023-05-29 10:00:00	133.8
3|2023-05-29 11:00:00	97.75
3|2023-05-29 12:00:00	111.7
3|2023-05-29 13:00:00	156.65
3|2023-05-29 14:00:00	112.2
3|2023-05-29 15:00:00	140.35
3|2023-05-29 16:00:00	150.0
3|2023-05-29 17:00:00	94.75
3|2023-05-29 18:00:00	134.5
3|2023-05-29 19:00:00	124.10000000000001
3|2023-05-30 07:00:00	183.20000000000002
3|2023-05-30 08:00:00	212.25
3|2023-05-30 09:00:00	184.4
3|2023-05-30 10:00:00	130.75
3|2023-05-30 11:00:00	109.69999999999999
3|2023-05-30 12:00:00	149.15
3|2023-05-30 13:00:00	55.9
3|2023-05-30 14:00:00	132.45
3|2023-05-30 15:00:00	137.45
3|2023-05-30 16:00:00	77.75
3|2023-05-30 17:00:00	108.4
3|2023-05-30 18:00:00	101.7
3|2023-05-30 19:00:00	87.85000000000001
3|2023-05-31 07:00:00	211.48
3|2023-05-31 08:00:00	246.22999999999996
3|2023-05-31 09:00:00	244.25
3|2023-05-31 10:00:00	225.35000000000002
3|2023-05-31 11:00:00	83.8
3|2023-05-31 12:00:00	76.10000000000001
3|2023-05-31 13:00:00	71.85
3|2023-05-31 14:00:00	79.85
3|2023-05-31 15:00:00	71.25
3|2023-05-31 16:00:00	86.45
3|2023-05-31 17:00:00	115.4
3|2023-05-31 18:00:00	88.9
3|2023-05-31 19:00:00	70.2
3|2023-06-01 11:00:00	205.15
3|2023-06-01 12:00:00	207.8
3|2023-06-01 13:00:00	145.9
3|2023-06-01 14:00:00	155.65
3|2023-06-01 15:00:00	260.75
3|2023-06-01 16:00:00	229.60000000000002
3|2023-06-01 17:00:00	165.9
3|2023-06-01 18:00:00	236.7
3|2023-06-01 19:00:00	187.39999999999998
3|2023-06-02 11:00:00	169.5
3|2023-06-02 12:00:00	216.3
3|2023-06-02 13:00:00	259.55
3|2023-06-02 14:00:00	183.6
3|2023-06-02 15:00:00	219.5
3|2023-06-02 16:00:00	197.95000000000002
3|2023-06-02 17:00:00	214.60000000000002
3|2023-06-02 18:00:00	212.54999999999998
3|2023-06-02 19:00:00	241.9
3|2023-06-03 11:00:00	300.75
3|2023-06-03 12:00:00	201.2
3|2023-06-03 13:00:00	161.35
3|2023-06-03 14:00:00	230.15
3|2023-06-03 15:00:00	226.15
3|2023-06-03 16:00:00	218.49999999999997
3|2023-06-03 17:00:00	135.8
3|2023-06-03 18:00:00	224.7
3|2023-06-03 19:00:00	254.89999999999998
3|2023-06-04 11:00:00	165.75
3|2023-06-04 12:00:00	268.0
3|2023-06-04 13:00:00	218.60000000000002
3|2023-06-04 14:00:00	204.54999999999998
3|2023-06-04 15:00:00	161.35
3|2023-06-04 16:00:00	195.55
3|2023-06-04 17:00:00	234.2
3|2023-06-04 18:00:00	159.7
3|2023-06-04 19:00:00	153.2
3|2023-06-05 11:00:00	136.15
3|2023-06-05 12:00:00	292.5
3|2023-06-05 13:00:00	263.85
3|2023-06-05 14:00:00	205.4
3|2023-06-05 15:00:00	147.8
3|2023-06-05 16:00:00	184.85
3|2023-06-05 17:00:00	188.25
3|2023-06-05 18:00:00	223.95000000000002
3|2023-06-05 19:00:00	199.7
3|2023-06-06 11:00:00	111.75000000000001
3|2023-06-06 12:00:00	188.20000000000002
3|2023-06-06 13:00:00	124.89999999999999
3|2023-06-06 14:00:00	129.85
3|2023-06-06 15:00:00	227.75
3|2023-06-06 16:00:00	131.75
3|2023-06-06 17:00:00	185.39999999999998
3|2023-06-06 18:00:00	142.0
3|2023-06-06 19:00:00	155.5
3|2023-06-07 07:00:00	123.85
3|2023-06-07 08:00:00	138.65
3|2023-06-07 09:00:00	108.4
3|2023-06-07 10:00:00	147.10000000000002
3|2023-06-07 11:00:00	118.4
3|2023-06-07 12:00:00	162.2
3|2023-06-07 13:00:00	124.55000000000001
3|2023-06-07 14:00:00	68.9
3|2023-06-07 15:00:00	106.0
3|2023-06-07 16:00:00	115.39999999999999
3|2023-06-07 17:00:00	77.8
3|2023-06-07 18:00:00	142.8
3|2023-06-07 19:00:00	121.5
3|2023-06-08 07:00:00	107.17999999999999
3|2023-06-08 08:00:00	197.5
3|2023-06-08 09:00:00	123.85000000000001
3|2023-06-08 10:00:00	162.95
3|2023-06-08 11:00:00	173.05
3|2023-06-08 12:00:00	196.75
3|2023-06-08 13:00:00	186.95
3|2023-06-08 14:00:00	145.45
3|2023-06-08 15:00:00	190.75
3|2023-06-08 16:00:00	154.10000000000002
3|2023-06-08 17:00:00	129.0
3|2023-06-08 18:00:00	171.04999999999998
3|2023-06-08 19:00:00	230.1
3|2023-06-09 07:00:00	264.0
3|2023-06-09 08:00:00	242.39999999999998
3|2023-06-09 09:00:00	177.3
3|2023-06-09 10:00:00	225.2
3|2023-06-09 11:00:00	42.4
3|2023-06-09 12:00:00	130.5
3|2023-06-09 13:00:00	71.78
3|2023-06-09 14:00:00	34.0
3|2023-06-09 15:00:00	59.050000000000004
3|2023-06-09 16:00:00	106.85000000000001
3|2023-06-09 17:00:00	27.5
3|2023-06-09 18:00:00	95.35000000000001
3|2023-06-09 19:00:00	42.15
3|2023-06-10 07:00:00	260.15
3|2023-06-10 08:00:00	252.85
3|2023-06-10 09:00:00	284.69999999999993
3|2023-06-10 10:00:00	260.04999999999995
3|2023-06-10 11:00:00	56.7
3|2023-06-10 12:00:00	53.05
3|2023-06-10 13:00:00	74.85
3|2023-06-10 14:00:00	81.4
3|2023-06-10 15:00:00	51.05
3|2023-06-10 16:00:00	82.4
3|2023-06-10 17:00:00	67.15
3|2023-06-10 18:00:00	89.0
3|2023-06-10 19:00:00	136.10000000000002
3|2023-06-11 07:00:00	195.7
3|2023-06-11 08:00:00	265.04999999999995
3|2023-06-11 09:00:00	296.0
3|2023-06-11 10:00:00	235.0
3|2023-06-11 11:00:00	66.2
3|2023-06-11 12:00:00	82.8
3|2023-06-11 13:00:00	117.35000000000001
3|2023-06-11 14:00:00	73.9
3|2023-06-11 15:00:00	24.25
3|2023-06-11 16:00:00	92.89999999999999
3|2023-06-11 17:00:00	108.39999999999999
3|2023-06-11 18:00:00	64.65
3|2023-06-11 19:00:00	81.45
3|2023-06-12 07:00:00	162.35000000000002
3|2023-06-12 08:00:00	126.35000000000001
3|2023-06-12 09:00:00	219.64999999999998
3|2023-06-12 10:00:00	168.29999999999998
3|2023-06-12 11:00:00	80.05000000000001
3|2023-06-12 12:00:00	26.15
3|2023-06-12 13:00:00	81.15
3|2023-06-12 14:00:00	64.1
3|2023-06-12 15:00:00	91.5
3|2023-06-12 16:00:00	36.1
3|2023-06-12 17:00:00	91.8
3|2023-06-12 18:00:00	61.3
3|2023-06-12 19:00:00	35.8
3|2023-06-13 07:00:00	256.9
3|2023-06-13 08:00:00	161.2
3|2023-06-13 09:00:00	223.29999999999998
3|2023-06-13 10:00:00	236.10000000000002
3|2023-06-13 11:00:00	59.1
3|2023-06-13 12:00:00	72.0
3|2023-06-13 13:00:00	26.6
3|2023-06-13 14:00:00	74.25
3|2023-06-13 15:00:00	57.5
3|2023-06-13 16:00:00	63.7
3|2023-06-13 17:00:00	70.6
3|2023-06-13 18:00:00	52.7
3|2023-06-13 19:00:00	85.5
3|2023-06-14 08:00:00	318.74999999999994
3|2023-06-14 09:00:00	314.05
3|2023-06-14 10:00:00	298.65
3|2023-06-14 11:00:00	51.9
3|2023-06-14 12:00:00	41.95
3|2023-06-14 13:00:00	95.2
3|2023-06-14 14:00:00	70.05000000000001
3|2023-06-14 15:00:00	109.8
3|2023-06-14 16:00:00	42.2
3|2023-06-14 17:00:00	85.10000000000001
3|2023-06-14 18:00:00	75.05
3|2023-06-14 19:00:00	85.85000000000001
3|2023-06-15 07:00:00	289.23
3|2023-06-15 08:00:00	377.0299999999999
3|2023-06-15 09:00:00	459.15
3|2023-06-15 10:00:00	378.85
3|2023-06-15 11:00:00	118.50000000000001
3|2023-06-15 12:00:00	63.7
3|2023-06-15 13:00:00	60.1
3|2023-06-15 14:00:00	74.55
3|2023-06-15 15:00:00	79.1
3|2023-06-15 16:00:00	57.900000000000006
3|2023-06-15 17:00:00	52.9
3|2023-06-15 18:00:00	190.84999999999997
3|2023-06-15 19:00:00	171.34999999999997
3|2023-06-16 07:00:00	356.75
3|2023-06-16 08:00:00	267.70000000000005
3|2023-06-16 09:00:00	315.4
3|2023-06-16 10:00:00	335.55
3|2023-06-16 11:00:00	93.65
3|2023-06-16 12:00:00	78.05
3|2023-06-16 13:00:00	151.2
3|2023-06-16 14:00:00	83.3
3|2023-06-16 15:00:00	112.55
3|2023-06-16 16:00:00	114.6
3|2023-06-16 17:00:00	70.15
3|2023-06-16 18:00:00	86.75
3|2023-06-16 19:00:00	164.15
3|2023-06-17 07:00:00	334.84999999999997
3|2023-06-17 08:00:00	201.95
3|2023-06-17 09:00:00	298.65000000000003
3|2023-06-17 10:00:00	455.25
3|2023-06-17 11:00:00	120.94999999999999
3|2023-06-17 12:00:00	64.0
3|2023-06-17 13:00:00	46.35
3|2023-06-17 14:00:00	84.7
3|2023-06-17 15:00:00	83.4
3|2023-06-17 16:00:00	46.0
3|2023-06-17 17:00:00	164.8
3|2023-06-17 18:00:00	97.05
3|2023-06-17 19:00:00	74.7
3|2023-06-18 07:00:00	286.95
3|2023-06-18 08:00:00	234.29999999999998
3|2023-06-18 09:00:00	264.04999999999995
3|2023-06-18 10:00:00	437.25
3|2023-06-18 11:00:00	58.05
3|2023-06-18 12:00:00	101.95
3|2023-06-18 13:00:00	75.44999999999999
3|2023-06-18 14:00:00	91.33
3|2023-06-18 15:00:00	54.05
3|2023-06-18 16:00:00	114.2
3|2023-06-18 17:00:00	203.4
3|2023-06-18 18:00:00	27.25
3|2023-06-18 19:00:00	96.65
3|2023-06-19 07:00:00	302.93
3|2023-06-19 08:00:00	346.9
3|2023-06-19 09:00:00	417.84999999999997
3|2023-06-19 10:00:00	501.5
3|2023-06-19 11:00:00	126.45000000000002
3|2023-06-19 12:00:00	64.0
3|2023-06-19 13:00:00	64.4
3|2023-06-19 14:00:00	152.3
3|2023-06-19 15:00:00	52.75
3|2023-06-19 16:00:00	61.95
3|2023-06-19 17:00:00	74.95
3|2023-06-19 18:00:00	190.64999999999998
3|2023-06-19 19:00:00	189.79999999999998
3|2023-06-20 07:00:00	159.54999999999998
3|2023-06-20 08:00:00	309.29999999999995
3|2023-06-20 09:00:00	286.5
3|2023-06-20 10:00:00	206.99999999999997
3|2023-06-20 11:00:00	56.0
3|2023-06-20 12:00:00	41.55
3|2023-06-20 13:00:00	78.1
3|2023-06-20 14:00:00	143.35
3|2023-06-20 15:00:00	81.80000000000001
3|2023-06-20 16:00:00	104.95
3|2023-06-20 17:00:00	56.45
3|2023-06-20 18:00:00	45.35
3|2023-06-20 19:00:00	109.48000000000002
3|2023-06-21 08:00:00	261.79999999999995
3|2023-06-21 09:00:00	405.1
3|2023-06-21 10:00:00	285.9
3|2023-06-21 11:00:00	63.1
3|2023-06-21 12:00:00	30.35
3|2023-06-21 13:00:00	82.44999999999999
3|2023-06-21 14:00:00	35.35
3|2023-06-21 15:00:00	154.15
3|2023-06-21 16:00:00	30.35
3|2023-06-21 17:00:00	83.2
3|2023-06-21 18:00:00	92.65
3|2023-06-21 19:00:00	89.85
3|2023-06-22 07:00:00	156.6
3|2023-06-22 08:00:00	167.5
3|2023-06-22 09:00:00	101.75
3|2023-06-22 10:00:00	150.7
3|2023-06-22 11:00:00	178.8
3|2023-06-22 12:00:00	138.2
3|2023-06-22 13:00:00	189.25
3|2023-06-22 14:00:00	146.5
3|2023-06-22 15:00:00	143.25
3|2023-06-22 16:00:00	191.15
3|2023-06-22 17:00:00	116.69999999999999
3|2023-06-22 18:00:00	125.85
3|2023-06-22 19:00:00	105.8
3|2023-06-23 07:00:00	191.2
3|2023-06-23 08:00:00	117.35
3|2023-06-23 09:00:00	102.7
3|2023-06-23 10:00:00	147.55
3|2023-06-23 11:00:00	172.25
3|2023-06-23 12:00:00	136.45
3|2023-06-23 13:00:00	154.0
3|2023-06-23 14:00:00	121.15
3|2023-06-23 15:00:00	99.0
3|2023-06-23 16:00:00	176.35000000000002
3|2023-06-23 17:00:00	158.9
3|2023-06-23 18:00:00	109.2
3|2023-06-23 19:00:00	178.29999999999998
3|2023-06-24 07:00:00	162.3
3|2023-06-24 08:00:00	132.35000000000002
3|2023-06-24 09:00:00	125.69999999999999
3|2023-06-24 10:00:00	175.2
3|2023-06-24 11:00:00	220.29999999999998
3|2023-06-24 12:00:00	153.7
3|2023-06-24 13:00:00	214.7
3|2023-06-24 14:00:00	204.8
3|2023-06-24 15:00:00	160.35
3|2023-06-24 16:00:00	123.85
3|2023-06-24 17:00:00	131.14999999999998
3|2023-06-24 18:00:00	179.15
3|2023-06-24 19:00:00	134.0
3|2023-06-25 07:00:00	118.85
3|2023-06-25 08:00:00	201.6
3|2023-06-25 09:00:00	70.45
3|2023-06-25 10:00:00	147.15
3|2023-06-25 11:00:00	122.55000000000001
3|2023-06-25 12:00:00	118.3
3|2023-06-25 13:00:00	177.4
3|2023-06-25 14:00:00	127.80000000000001
3|2023-06-25 15:00:00	115.45
3|2023-06-25 16:00:00	146.10000000000002
3|2023-06-25 17:00:00	133.95
3|2023-06-25 18:00:00	114.60000000000001
3|2023-06-25 19:00:00	146.5
3|2023-06-26 07:00:00	179.5
3|2023-06-26 08:00:00	147.8
3|2023-06-26 09:00:00	198.74999999999994
3|2023-06-26 10:00:00	128.3
3|2023-06-26 11:00:00	140.0
3|2023-06-26 12:00:00	144.55
3|2023-06-26 13:00:00	138.45
3|2023-06-26 14:00:00	132.25
3|2023-06-26 15:00:00	138.3
3|2023-06-26 16:00:00	188.69999999999996
3|2023-06-26 17:00:00	165.39999999999998
3|2023-06-26 18:00:00	142.25
3|2023-06-26 19:00:00	130.85000000000002
3|2023-06-27 07:00:00	105.39999999999999
3|2023-06-27 08:00:00	138.85000000000002
3|2023-06-27 09:00:00	122.64999999999999
3|2023-06-27 10:00:00	171.8
3|2023-06-27 11:00:00	189.70000000000002
3|2023-06-27 12:00:00	115.5
3|2023-06-27 13:00:00	135.0
3|2023-06-27 14:00:00	167.65
3|2023-06-27 15:00:00	160.0
3|2023-06-27 16:00:00	122.30000000000001
3|2023-06-27 17:00:00	141.79999999999998
3|2023-06-27 18:00:00	145.95000000000002
3|2023-06-27 19:00:00	144.95
3|2023-06-28 07:00:00	144.65
3|2023-06-28 08:00:00	171.99999999999997
3|2023-06-28 09:00:00	125.75
3|2023-06-28 10:00:00	126.0
3|2023-06-28 11:00:00	174.35
3|2023-06-28 12:00:00	132.75
3|2023-06-28 13:00:00	101.4
3|2023-06-28 14:00:00	124.65
3|2023-06-28 15:00:00	154.3
3|2023-06-28 16:00:00	118.05000000000001
3|2023-06-28 17:00:00	117.75
3|2023-06-28 18:00:00	125.3
3|2023-06-28 19:00:00	141.14999999999998
3|2023-06-29 07:00:00	152.25
3|2023-06-29 08:00:00	150.1
3|2023-06-29 09:00:00	132.9
3|2023-06-29 10:00:00	149.85000000000002
3|2023-06-29 11:00:00	98.2
3|2023-06-29 12:00:00	170.25
3|2023-06-29 13:00:00	132.2
3|2023-06-29 14:00:00	114.95
3|2023-06-29 15:00:00	122.15
3|2023-06-29 16:00:00	187.8
3|2023-06-29 17:00:00	127.45
3|2023-06-29 18:00:00	156.85
3|2023-06-29 19:00:00	157.8
3|2023-06-30 07:00:00	119.5
3|2023-06-30 08:00:00	254.79999999999998
3|2023-06-30 09:00:00	188.79999999999998
3|2023-06-30 10:00:00	295.15
3|2023-06-30 11:00:00	122.75
3|2023-06-30 12:00:00	78.3
3|2023-06-30 13:00:00	98.7
3|2023-06-30 14:00:00	97.9
3|2023-06-30 15:00:00	93.5
3|2023-06-30 16:00:00	103.8
3|2023-06-30 17:00:00	102.85
3|2023-06-30 18:00:00	141.2
3|2023-06-30 19:00:00	110.4
5|2023-01-01 07:00:00	81.05000000000001
5|2023-01-01 08:00:00	42.6
5|2023-01-01 09:00:00	102.5
5|2023-01-01 10:00:00	70.75
5|2023-01-01 11:00:00	76.7
5|2023-01-01 12:00:00	53.449999999999996
5|2023-01-01 13:00:00	92.05
5|2023-01-01 14:00:00	88.05000000000001
5|2023-01-01 15:00:00	69.35
5|2023-01-01 16:00:00	41.55
5|2023-01-01 17:00:00	36.3
5|2023-01-01 18:00:00	34.0
5|2023-01-02 07:00:00	55.1
5|2023-01-02 08:00:00	37.7
5|2023-01-02 09:00:00	39.9
5|2023-01-02 10:00:00	35.45
5|2023-01-02 11:00:00	46.2
5|2023-01-02 12:00:00	65.95
5|2023-01-02 13:00:00	34.15
5|2023-01-02 14:00:00	68.2
5|2023-01-02 15:00:00	116.25
5|2023-01-02 16:00:00	73.19999999999999
5|2023-01-02 17:00:00	44.3
5|2023-01-02 18:00:00	32.65
5|2023-01-03 07:00:00	36.35
5|2023-01-03 08:00:00	79.0
5|2023-01-03 09:00:00	60.45
5|2023-01-03 10:00:00	75.95
5|2023-01-03 11:00:00	84.5
5|2023-01-03 12:00:00	41.800000000000004
5|2023-01-03 13:00:00	36.800000000000004
5|2023-01-03 14:00:00	88.9
5|2023-01-03 15:00:00	102.55
5|2023-01-03 16:00:00	71.2
5|2023-01-03 17:00:00	72.0
5|2023-01-03 18:00:00	6.5
5|2023-01-04 07:00:00	31.7
5|2023-01-04 08:00:00	32.25
5|2023-01-04 09:00:00	58.45
5|2023-01-04 10:00:00	40.800000000000004
5|2023-01-04 11:00:00	34.25
5|2023-01-04 12:00:00	63.55
5|2023-01-04 13:00:00	40.050000000000004
5|2023-01-04 14:00:00	104.6
5|2023-01-04 15:00:00	74.75
5|2023-01-04 16:00:00	43.2
5|2023-01-04 17:00:00	71.75
5|2023-01-04 18:00:00	34.85
5|2023-01-05 07:00:00	51.75
5|2023-01-05 08:00:00	94.60000000000001
5|2023-01-05 09:00:00	60.65
5|2023-01-05 10:00:00	75.25
5|2023-01-05 11:00:00	97.8
5|2023-01-05 12:00:00	85.7
5|2023-01-05 13:00:00	62.10000000000001
5|2023-01-05 14:00:00	75.4
5|2023-01-05 15:00:00	90.05
5|2023-01-05 16:00:00	52.2
5|2023-01-05 17:00:00	28.9
5|2023-01-05 18:00:00	26.5
5|2023-01-06 07:00:00	92.75
5|2023-01-06 08:00:00	82.15
5|2023-01-06 09:00:00	58.199999999999996
5|2023-01-06 10:00:00	47.2
5|2023-01-06 11:00:00	75.2
5|2023-01-06 12:00:00	51.0
5|2023-01-06 13:00:00	52.0
5|2023-01-06 14:00:00	63.75
5|2023-01-06 15:00:00	112.75000000000001
5|2023-01-06 16:00:00	64.7
5|2023-01-06 17:00:00	66.9
5|2023-01-06 18:00:00	24.0
5|2023-01-07 06:00:00	22.35
5|2023-01-07 07:00:00	199.14999999999998
5|2023-01-07 08:00:00	128.35
5|2023-01-07 09:00:00	159.20000000000002
5|2023-01-07 10:00:00	198.35
5|2023-01-07 11:00:00	31.099999999999998
5|2023-01-07 12:00:00	49.75
5|2023-01-08 07:00:00	66.45
5|2023-01-08 08:00:00	199.64999999999998
5|2023-01-08 09:00:00	201.89999999999998
5|2023-01-08 10:00:00	171.15
5|2023-01-08 11:00:00	48.150000000000006
5|2023-01-08 12:00:00	40.7
5|2023-01-08 13:00:00	32.75
5|2023-01-08 14:00:00	22.5
5|2023-01-08 15:00:00	33.8
5|2023-01-08 16:00:00	42.6
5|2023-01-08 17:00:00	13.5
5|2023-01-08 18:00:00	28.95
5|2023-01-08 19:00:00	31.05
5|2023-01-08 20:00:00	39.4
5|2023-01-09 07:00:00	120.65
