transaction_id,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,dateAndTimeForTransaction
41002,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,2023-03-11 12:43:28
41003,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-11 12:43:37
41010,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,2023-03-11 12:50:32
41012,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,2023-03-11 12:55:10
41018,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,2023-03-11 13:06:58
41019,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-11 13:08:11
41023,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,2023-03-11 13:20:07
41026,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,2023-03-11 13:25:10
41028,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,2023-03-11 13:29:53
41029,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-11 13:30:51
41032,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,2023-03-11 13:37:57
41033,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,2023-03-11 13:39:09
41034,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,2023-03-11 13:39:09
41037,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,2023-03-11 13:43:01
41040,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,2023-03-11 13:45:34
41041,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,2023-03-11 13:55:50
41042,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,2023-03-11 13:55:50
41045,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,2023-03-11 14:00:23
41047,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-11 14:02:09
41048,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-11 14:02:09
41053,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-11 14:19:59
41054,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,2023-03-11 14:19:59
41055,1,8,Hell's Kitchen,1,18.0,Coffee beans,Organic Beans,2023-03-11 14:19:59
41061,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-11 14:23:07
41062,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-11 14:23:07
41063,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-11 14:23:17
41068,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,2023-03-11 14:26:22
41076,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,2023-03-11 14:42:43
41089,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,2023-03-11 15:08:49
41092,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,2023-03-11 15:19:06
41093,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,2023-03-11 15:21:02
41094,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-11 15:21:56
41098,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-11 15:33:59
41100,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-11 15:40:29
41101,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,2023-03-11 15:40:29
41108,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-11 15:48:30
41110,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,2023-03-11 15:54:47
41111,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,2023-03-11 15:57:48
41112,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,2023-03-11 15:58:37
41113,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,2023-03-11 15:58:37
41117,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,2023-03-11 16:00:08
41123,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,2023-03-11 16:06:17
41131,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,2023-03-11 16:22:35
41132,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,2023-03-11 16:31:44
41137,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-11 16:39:54
41138,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,2023-03-11 16:40:06
41141,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,2023-03-11 16:44:59
41149,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,2023-03-11 16:56:50
41154,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,2023-03-11 17:04:37
41159,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,2023-03-11 17:09:24
41160,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,2023-03-11 17:09:24
41161,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-11 17:11:20
41165,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,2023-03-11 17:15:57
41166,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-11 17:16:17
41167,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-11 17:21:54
41174,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,2023-03-11 17:34:42
41175,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-11 17:35:45
41179,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-11 17:39:43
41188,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-11 17:55:37
41189,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-11 17:55:37
41193,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,2023-03-11 18:09:19
41195,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,2023-03-11 18:11:42
41196,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,2023-03-11 18:11:42
41197,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,2023-03-11 18:11:49
41203,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-11 18:20:34
41204,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,2023-03-11 18:20:45
41205,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,2023-03-11 18:20:58
41211,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,2023-03-11 18:34:19
41213,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,2023-03-11 18:42:07
41215,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,2023-03-11 18:48:05
41216,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,2023-03-11 18:52:44
41219,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,2023-03-11 18:59:04
41221,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,2023-03-11 19:02:29
41222,1,8,Hell's Kitchen,19,6.4,Packaged Chocolate,Drinking Chocolate,2023-03-11 19:02:29
41223,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-11 19:08:16
41224,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,2023-03-11 19:08:16
41225,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-11 19:08:16
41228,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,2023-03-11 19:10:28
41236,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,2023-03-11 19:27:28
41237,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,2023-03-11 19:30:22
41238,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,2023-03-11 19:38:21
41240,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,2023-03-11 19:45:34
41241,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,2023-03-11 19:45:34
41260,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 06:30:45
41262,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,2023-03-12 06:34:34
41265,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,2023-03-12 06:36:55
41266,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,2023-03-12 06:36:55
41270,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-12 06:42:18
41271,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,2023-03-12 06:43:06
41272,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 06:45:51
41273,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,2023-03-12 06:45:51
41274,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,2023-03-12 06:47:47
41275,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,2023-03-12 06:48:41
41276,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,2023-03-12 06:48:41
41279,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,2023-03-12 06:50:56
41280,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,2023-03-12 06:54:10
41286,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,2023-03-12 06:58:28
41287,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,2023-03-12 06:58:28
41292,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,2023-03-12 06:59:50
41294,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,2023-03-12 07:01:08
41295,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,2023-03-12 07:01:25
41305,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-12 07:08:59
41323,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 07:24:51
41324,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,2023-03-12 07:24:53
41325,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,2023-03-12 07:24:53
41331,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,2023-03-12 07:27:26
41332,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,2023-03-12 07:28:52
41334,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,2023-03-12 07:30:14
41335,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,2023-03-12 07:32:51
41336,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 07:33:04
41337,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,2023-03-12 07:33:45
41338,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,2023-03-12 07:35:20
41345,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-12 07:37:49
41346,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,2023-03-12 07:42:05
41349,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,2023-03-12 07:44:10
41352,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,2023-03-12 07:47:56
41353,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,2023-03-12 07:47:56
41359,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,2023-03-12 07:49:55
41360,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 07:50:39
41361,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,2023-03-12 07:51:23
41366,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,2023-03-12 07:56:16
41368,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-12 07:57:26
41369,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,2023-03-12 08:00:24
41370,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 08:00:24
41371,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,2023-03-12 08:01:11
41372,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 08:03:48
41373,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 08:03:48
41374,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 08:03:48
41376,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,2023-03-12 08:04:46
41382,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,2023-03-12 08:13:21
41384,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,2023-03-12 08:13:50
41388,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,2023-03-12 08:14:56
41389,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,2023-03-12 08:15:23
41391,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-12 08:18:24
41394,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 08:20:56
41398,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,2023-03-12 08:26:55
41400,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,2023-03-12 08:29:53
41401,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,2023-03-12 08:32:50
41405,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 08:33:58
41407,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,2023-03-12 08:34:27
41408,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-12 08:35:45
41409,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-12 08:35:45
41412,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-12 08:37:34
41413,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,2023-03-12 08:37:54
41415,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,2023-03-12 08:40:51
41417,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,2023-03-12 08:42:05
41419,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,2023-03-12 08:46:14
41421,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,2023-03-12 08:48:28
41431,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 08:57:17
41432,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,2023-03-12 08:58:29
41434,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,2023-03-12 08:59:57
41442,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,2023-03-12 09:02:14
41443,1,8,Hell's Kitchen,8,45.0,Coffee beans,Premium Beans,2023-03-12 09:02:14
41449,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,2023-03-12 09:07:04
41451,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,2023-03-12 09:07:55
41454,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-12 09:09:57
41455,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,2023-03-12 09:09:57
41457,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,2023-03-12 09:10:11
41462,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,2023-03-12 09:10:44
41465,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,2023-03-12 09:14:04
41466,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-12 09:14:04
41467,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-12 09:14:36
41472,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,2023-03-12 09:23:04
41477,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,2023-03-12 09:25:24
41478,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,2023-03-12 09:25:24
41480,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,2023-03-12 09:26:31
41485,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-12 09:28:43
41486,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,2023-03-12 09:28:43
41487,1,8,Hell's Kitchen,3,14.75,Coffee beans,Espresso Beans,2023-03-12 09:28:43
41489,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,2023-03-12 09:31:44
41490,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 09:32:06
41491,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,2023-03-12 09:32:06
41492,1,8,Hell's Kitchen,6,21.0,Coffee beans,Gourmet Beans,2023-03-12 09:32:06
41493,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,2023-03-12 09:32:09
41495,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,2023-03-12 09:32:50
41497,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,2023-03-12 09:38:38
41500,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,2023-03-12 09:41:59
41504,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,2023-03-12 09:44:26
41506,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,2023-03-12 09:45:18
41507,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,2023-03-12 09:45:47
41511,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,2023-03-12 09:49:23
41514,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,2023-03-12 09:51:58
41517,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-12 09:53:00
41518,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 09:54:30
41519,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,2023-03-12 09:54:30
41520,1,8,Hell's Kitchen,18,10.95,Loose Tea,Chai tea,2023-03-12 09:54:30
41523,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,2023-03-12 09:56:12
41524,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 09:56:12
41528,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,2023-03-12 09:58:30
41529,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,2023-03-12 09:58:30
41531,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 09:59:01
41532,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,2023-03-12 09:59:01
41539,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,2023-03-12 10:04:57
41540,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,2023-03-12 10:06:39
41542,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,2023-03-12 10:09:33
41543,1,8,Hell's Kitchen,1,18.0,Coffee beans,Organic Beans,2023-03-12 10:09:33
41544,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,2023-03-12 10:10:06
41545,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,2023-03-12 10:10:25
41546,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,2023-03-12 10:12:00
41548,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,2023-03-12 10:13:50
41549,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-12 10:14:05
41550,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,2023-03-12 10:14:05
41552,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,2023-03-12 10:14:53
41553,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-12 10:15:31
41562,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,2023-03-12 10:19:24
41564,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-12 10:21:12
41565,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-12 10:21:12
41568,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,2023-03-12 10:22:15
41569,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,2023-03-12 10:22:15
41570,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,2023-03-12 10:22:15
41571,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-12 10:23:13
41572,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,2023-03-12 10:23:13
41573,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,2023-03-12 10:24:01
41574,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,2023-03-12 10:24:01
41576,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,2023-03-12 10:27:14
41577,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-12 10:27:14
41578,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,2023-03-12 10:28:40
41584,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 10:32:33
41586,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,2023-03-12 10:33:37
41587,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,2023-03-12 10:33:37
41588,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,2023-03-12 10:33:37
41592,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 10:35:50
41594,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,2023-03-12 10:37:19
41605,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,2023-03-12 10:44:30
41610,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 10:45:57
41612,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-12 10:47:23
41613,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,2023-03-12 10:47:23
41616,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 10:49:34
41626,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,2023-03-12 10:55:28
41630,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-12 11:01:11
41632,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,2023-03-12 11:03:22
41634,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 11:06:59
41635,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,2023-03-12 11:07:01
41638,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-12 11:12:20
41639,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,2023-03-12 11:12:20
41640,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,2023-03-12 11:12:20
41641,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,2023-03-12 11:12:40
41642,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,2023-03-12 11:14:37
41643,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,2023-03-12 11:16:08
41645,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,2023-03-12 11:23:56
41646,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,2023-03-12 11:24:45
41647,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,2023-03-12 11:24:52
41654,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 11:32:22
41658,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,2023-03-12 11:37:08
41659,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,2023-03-12 11:37:59
41663,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-12 11:54:25
41664,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-12 11:54:25
41669,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-12 12:23:13
41670,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,2023-03-12 12:23:13
41674,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,2023-03-12 12:36:00
41675,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,2023-03-12 12:36:00
41676,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,2023-03-12 12:39:54
41677,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,2023-03-12 12:49:53
41678,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-12 12:49:53
41680,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,2023-03-12 12:51:45
41681,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,2023-03-12 12:53:22
41690,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,2023-03-12 13:09:43
41691,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,2023-03-12 13:09:43
41692,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,2023-03-12 13:11:25
41693,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,2023-03-12 13:11:25
41695,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,2023-03-12 13:17:49
41696,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,2023-03-12 13:25:57
41698,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-12 13:30:19
41699,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,2023-03-12 13:30:19
41705,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,2023-03-12 13:40:40
41706,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,2023-03-12 13:40:40
41707,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,2023-03-12 13:42:27
41708,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,2023-03-12 13:42:27
41709,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,2023-03-12 13:42:27
41710,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,2023-03-12 13:46:37
41711,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,2023-03-12 13:47:12
41712,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,2023-03-12 13:48:35
41716,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,2023-03-12 14:01:03
41717,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,2023-03-12 14:01:03
41720,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,2023-03-12 14:03:52
41727,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,2023-03-12 14:22:15
41729,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,2023-03-12 14:29:25
41730,1,8,Hell's Kitchen,82,12.0,Branded,Housewares,2023-03-12 14:29:25
41731,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,2023-03-12 14:30:54
